"lsoa01","access01","access11","access01_exp","access11_exp"
"E01000147",2367084,2790685,11936.6069747331,14546.3857207682
"E01000148",2297040,2717271,12019.9711094798,13955.7852043724
"E01000149",2385160,2808501,11910.9299476533,15115.5984676048
"E01000150",2440500,2888440.03,11929.1068882898,14772.9554089701
"E01000151",2227874,2635128,9505.74168250455,11654.557179084
"E01000152",2185160,2576169,8873.69988645187,10763.2822521318
"E01000153",2163234,2551982,8938.69168836284,10885.5273723419
"E01000154",2262715,2684061,10132.0645883615,12495.8525219931
"E01000155",2251654,2665079,11296.1992389784,13489.5107872788
"E01000156",2488727,3019674.44,9062.43704753916,11717.8912922317
"E01000157",2456858,2975919,8915.12001164071,11552.9209236566
"E01000158",2275669,2712355,8566.68327012002,10646.5281305173
"E01000159",2260788,2690216,8345.80611150673,10139.96689629
"E01000160",2313998,2790819,8689.57123309497,11062.4687325574
"E01000161",2333425,2809775,8596.52235018255,10582.8289398977
"E01000162",2353124,2832197,8531.61830150561,10511.1613203452
"E01000163",2420763,2937555.66,8637.10647941781,11144.9077512702
"E01000164",2457819,2980447.66,8715.73750283209,11202.2579499593
"E01000165",2375102,2860916,8443.82163524622,10719.5416150901
"E01000166",982252,1192268.06,4956.15480809223,5135.42525357482
"E01000167",903954,1100119.06,5034.61716239341,5239.95502271545
"E01000168",1175453,1426225,5811.00890736996,6004.4322294876
"E01000169",1109153,1342716,6044.21630535893,6117.38914544335
"E01000170",1307760,1589731,6871.22996231575,7048.26142536126
"E01000171",1185056,1434052,7085.91720609322,7004.09899745592
"E01000172",1655155,1979512.95,6450.2784469704,6978.65625642248
"E01000173",1694342,2028698.95,6669.11161596614,7216.01554139532
"E01000174",1703454,2039360,6940.72730618957,7461.64769702349
"E01000175",1780179,2122768.92,6961.82281295578,7695.12462375828
"E01000176",2469987,2972171,8864.52777233249,11287.9146930384
"E01000177",2534556,3070859.44,8702.1887205117,11196.4060497855
"E01000178",2537925,3073570.66,8856.64141310601,11479.8886767732
"E01000179",2485938,2991741,8776.44072544608,11233.6961275303
"E01000180",2561016,3104278,8679.97567756974,11192.8446762615
"E01000181",2557440,3097283.66,9124.96600236333,11801.2825731953
"E01000182",2581725,3128836,9291.06572059713,11986.3622138567
"E01000183",2560900,3102544.44,8551.57964898452,11025.8105419373
"E01000184",2438298,2934651,8577.85414322427,10782.18656457
"E01000185",2473480,2973506,8665.2396111529,11107.728362425
"E01000186",1119833,1353483,5732.08975262922,7116.48104755224
"E01000187",1069238,1292989,4928.17915776492,6104.96269780527
"E01000188",956801,1162632,4833.17224951458,5994.51834533166
"E01000189",1021761,1231218,5922.01930656004,7362.84642433111
"E01000190",1101933,1327257,6615.36152820626,8189.11213234988
"E01000191",1116240,1344092,6413.99228793267,7946.77162848389
"E01000192",1306818,1567016,7681.5318414706,9493.83348213212
"E01000193",1240811,1488307,8122.39809821451,9992.53420544817
"E01000194",1439714,1714416,8953.48562346194,11001.2692411489
"E01000195",1003198,1216443,4259.45571115039,5132.57996019882
"E01000196",2419420,2880013,9948.96421408091,12750.4414716078
"E01000197",2430331,2893992,9310.90574862477,11908.4160111074
"E01000198",2437446,2892835,8683.2966303879,10974.9195061173
"E01000199",2416740,2869276,8351.8856573199,10534.6107648029
"E01000200",2430339,2889458.92,9086.70822394739,11469.6791052322
"E01000201",2465313,2931279.92,9440.37721869341,11772.3138852467
"E01000202",2451215,2918132,9445.3141856419,12077.1147273176
"E01000203",2470118,2941845,9203.83139650845,11796.2242467066
"E01000204",2408404,2864515.92,8707.55150203563,10992.3533948075
"E01000205",2534934,3048030.44,8876.6762680562,11374.6604828401
"E01000206",2641970,3200238,9081.86875456168,11424.2505909129
"E01000207",2589178,3134621,8660.43637196061,11067.2468386613
"E01000208",2591086,3140214.66,8559.84720622746,10991.5260692279
"E01000209",2559734,3076528.44,9485.97129823323,12056.7734494293
"E01000210",2562366,3102570.44,8486.70239871878,10957.8807938637
"E01000211",2543187,3056126,9789.74230380257,12480.2895195052
"E01000212",2610787,3158432,9666.89366660415,12178.0453872588
"E01000213",2609144,3161826,8507.06431475619,10822.5460848961
"E01000214",2649837,3206881,10174.2935823085,12585.3145376443
"E01000215",2540601,3018804,10467.5445750317,13395.9879726136
"E01000216",2577175,3096739.44,10173.8259858573,12898.5347667236
"E01000217",2544463,3056012,9907.47829239837,12664.9806104342
"E01000218",2579257,3097821.44,10628.544324856,13562.1594235869
"E01000219",2557988,3038439,11067.7375961469,14108.5541233305
"E01000220",2587604,3106859.44,11041.7556843282,14076.2185693941
"E01000221",2558678,3041408.92,11651.2974173587,14739.964571697
"E01000222",2605121,3125991,11590.2295265621,14514.5277363131
"E01000223",2572090,3058226.92,12205.3576552179,15161.0526271432
"E01000224",2602928,3126391,11950.1580645073,14880.3578047054
"E01000225",2494476,2963381,9787.71700881639,12481.463103237
"E01000226",1625648,1914134,8477.71152344164,10509.4123826695
"E01000227",1443570,1717057,7673.592475522,9555.84112333878
"E01000228",1332058,1585401,4338.8770350503,5394.27637549071
"E01000229",1147826,1380819,5134.93859046322,6409.87042023381
"E01000230",1159596,1394484,5633.22858254809,7038.8088881498
"E01000231",1320881,1571601,5096.44817714165,6402.17836100949
"E01000232",1403479,1668086,6255.94277049336,7856.84922464554
"E01000233",1602795,1888352,7422.2054694433,9294.86655107741
"E01000234",1611426,1897282,7044.68293834267,8820.51213004241
"E01000235",1727946,2041816,7819.09272207937,9688.75297919614
"E01000236",2503228,2974313.92,10401.0215434395,13305.5856996774
"E01000237",2489352,2945631,11573.0016523724,14887.6515817437
"E01000238",2484993,2952898.92,10034.5191586146,12790.6912922361
"E01000239",2429247,2875138,10840.1153484064,13688.5576667225
"E01000240",2365889,2791241,8788.61358055545,10974.7803758922
"E01000241",2429679,2876902.16,9356.35117646162,11694.4222766085
"E01000242",2465168,2919065,9592.90138867332,12138.6882994911
"E01000243",2465864,2919653,10551.8768036488,13353.0832272526
"E01000244",2458248,2910662.16,10760.7026945236,13298.63709811
"E01000245",2484173,2942597,11039.9551102323,14087.74549471
"E01000246",893603,1090599.28,5474.24186568903,6115.05559398333
"E01000247",891486,1083723.34,5252.72799146824,5766.02273806116
"E01000248",835300,1017371.06,5646.42945462643,6544.97872128692
"E01000249",793146,959398,4655.70189375246,5437.82571050044
"E01000250",850777,1036844.06,6191.44387216938,6898.52661319279
"E01000251",1030343,1243049,6236.28033517758,6793.96073263398
"E01000252",1045430,1262796,6057.13458823488,6739.74784251391
"E01000253",853647,1034899,3622.09018573322,4017.45100583715
"E01000254",768099,931035,4266.23843159549,4784.95651047382
"E01000255",2211956,2619947,6135.3438219812,7424.54377882422
"E01000256",2207095,2613938,6866.27319863824,8359.39958757927
"E01000257",2335027,2758933,7094.81530871124,8832.05240145083
"E01000258",1772157,2101665,6372.12331129468,7842.41013474278
"E01000259",2343717,2765117.02,7044.84495566729,8741.95351433663
"E01000260",2241385,2653246,7932.39467715876,9591.94308314961
"E01000261",1611224,1891826,4836.28806330047,5929.49296419377
"E01000262",2252940,2670824.03,6469.11741076488,7706.16811885656
"E01000263",1538089,1808977,5439.85662729135,6790.75751864623
"E01000264",1604793,1889991,6359.16104370329,7964.75510654913
"E01000265",2194300,2615477,8018.03975418309,9522.50455051233
"E01000266",2209821,2630343,8242.33193368981,9520.51960744161
"E01000267",1439203,1737731,6827.46988883494,7358.78445389664
"E01000268",1164569,1405728,6761.76588571348,7309.05521511481
"E01000269",1334937,1613998,6203.83659753641,6829.30615888174
"E01000270",1293844,1562680,6825.76434681566,7229.47673632348
"E01000271",1736156,2073048,6503.33273821382,7149.64001225707
"E01000272",1871220,2219041.92,7371.30643394523,8194.41435455455
"E01000273",1931577,2282142.92,8014.76040506154,8793.57886261508
"E01000274",2088004,2477729,7838.9958465027,9030.27260805367
"E01000275",2226013,2631455.92,7385.86214997817,8556.14798506571
"E01000276",2245746,2659513,6273.93999281079,7496.81998498616
"E01000277",2270171,2704375.92,8357.11119120857,9706.83822903183
"E01000278",2304173,2741869.94,6988.12195194552,8476.77610960972
"E01000279",1866175,2199104,4247.99095495675,5041.6448643408
"E01000280",1904146,2256124.03,5996.65100082261,6728.95550732292
"E01000281",2037548,2409811.92,8697.46484456717,9499.41028866726
"E01000282",1971702,2335017.92,7173.24759284709,7933.60514089478
"E01000283",2093192,2484281,6247.58155639334,7171.7320871826
"E01000284",2157229,2558990.92,8306.52656919578,9322.22919475131
"E01000285",1085314,1304769,5053.70019266266,5987.85780262102
"E01000286",953213,1160617.28,4342.88144626513,5122.17312446221
"E01000287",1091625,1311425,4375.68084304299,5206.09602774028
"E01000288",1231423,1480368,5783.16843267343,6506.88295222441
"E01000289",1193534,1432850,5520.23465958566,6377.41439076984
"E01000290",991136,1204614,3344.24397950885,3900.65762070402
"E01000291",1139641,1371402,5299.05755565989,6191.68114409843
"E01000292",977075,1190799,6196.3115829362,7187.94435741087
"E01000293",1041033,1255513,6114.06136259287,7036.89103564413
"E01000294",930245,1127117.28,6174.41020432894,7367.24649707833
"E01000295",2413486,2871631,9407.68775814384,11895.4684826554
"E01000296",2384587,2834062,9075.83610193085,11426.0982732501
"E01000297",2447022,2944697,9257.48103593416,11702.2264284037
"E01000298",2397520,2851852,9480.31502993519,11787.2050223575
"E01000299",2310679,2752206,9580.95764271081,11262.6926095877
"E01000300",2310100,2751081.8,8874.55569621246,10526.7550381893
"E01000301",2331523,2771721.92,8472.6323284573,10309.2857242997
"E01000302",2342943,2788481,9352.95632222187,11303.0525614697
"E01000303",2354444,2801368.92,8287.61927082961,10269.470176382
"E01000304",2375807,2827047.92,8298.62988749386,10425.9800480267
"E01000305",2528437,2990321,12241.8326217424,14554.4065878249
"E01000306",2513127,2974867,12564.3596553059,15197.7051800658
"E01000307",2527387,2993280,13679.3220646019,16397.9927940744
"E01000308",2502498,2955047,11098.5933318157,13517.7284525334
"E01000309",2483406,2936467,11690.5664071395,14606.1834051266
"E01000310",2524123,2988984,12400.9987661895,15257.7500991368
"E01000311",2520819,2992739,10974.4628739261,13951.6481090622
"E01000312",2443426,2871783,10780.5819760608,13220.7690824047
"E01000313",2498557,2955454,11919.3216368274,14538.4588160126
"E01000314",2504144,2964079,12259.0417152949,15133.0625618619
"E01000315",2387998,2875420,8553.7032576034,10518.9817392005
"E01000316",2406590,2863925,9267.41466864567,11411.9694297818
"E01000317",2370466,2820755,9385.58072454436,11422.6745330307
"E01000318",2361603,2812655,9152.9528583449,11031.8603457525
"E01000319",2411449,2869357,9248.68815961712,11529.2776340407
"E01000320",2256043,2681540,9053.90655449928,10363.2867217457
"E01000321",2249865,2677771.92,8909.26789896878,10139.1917648368
"E01000322",2301652,2739363,9170.29145239566,10734.9552430203
"E01000323",2327220,2771986,9643.02963463263,11293.4970011994
"E01000324",2315504,2755542,8709.11454988624,10525.7840552553
"E01000325",694542,879492.08,6952.81155276112,7384.73786145777
"E01000326",675303,853535,6398.31673144285,6854.31233203211
"E01000327",717056,906298,7550.32354194366,8092.72653267121
"E01000328",683096,862993.08,7036.83470534617,7439.05559418533
"E01000329",702076,888508.08,8299.15120950684,8323.50311843005
"E01000330",718069,908882,8461.1955688028,8952.85278555523
"E01000331",678820,860306,6910.80001416182,7246.87857008187
"E01000332",767037,967867,5802.68450179228,6654.59728071989
"E01000333",784706,989245,5849.71986393931,6717.65112942457
"E01000334",837016,1041932,5524.40132937783,6449.79029413281
"E01000335",762976,964460,5413.17869875038,6374.3063275246
"E01000336",793414,1000484,5359.26776146717,6325.19344105366
"E01000337",829923,1035080,5405.05163530047,6385.34207164409
"E01000338",782704,987611,5582.57038646266,6513.52269047375
"E01000339",958273,1206021,5632.52891723105,6858.2537607628
"E01000340",1367974,1700873.16,5533.21357954325,6921.61634650833
"E01000341",972556,1244344,5727.79516659909,7051.32409869764
"E01000342",975420,1242055,5619.55837703896,6958.37911449123
"E01000343",920915,1176934,5891.75418592276,7138.15133377266
"E01000344",988976,1246285,5661.72722297953,6945.56603570832
"E01000345",921694,1173772,5880.11129492326,7130.57439490413
"E01000346",845453,1068601,5859.24086981008,6960.4825931353
"E01000347",882538,1122087,5917.58697102572,7082.86675210943
"E01000348",740321,934560,5682.49443204405,6617.60476307231
"E01000349",720260,911202.08,6170.06793024958,7009.88421106566
"E01000350",867592,1096039,5942.1768326036,7131.96065719102
"E01000351",780058,995819,5627.04376575975,6623.10306376247
"E01000352",827014,1051172,5987.85766410313,7099.33775401332
"E01000353",763034,960752,6830.65849996196,7631.30993407193
"E01000354",822598,1028333,6444.17893221016,7340.7189221538
"E01000355",741366,936619,6991.34463595542,7688.17065779963
"E01000356",822766,1027840,7111.88316630037,8051.32026950578
"E01000357",865543,1096408,6666.50863099682,7669.7956062787
"E01000358",770807,971633,7431.49997942066,8310.06497750784
"E01000359",873764,1102127,6002.48529145597,6929.34667402036
"E01000360",747261,944711,9540.45282749937,10639.8981493859
"E01000361",752033,949971.97,7528.13101597771,8588.23483782221
"E01000362",721405,909701.08,9047.406311998,9721.468182771
"E01000363",742675,938972,7798.93013810199,8782.68094849178
"E01000364",711846,898087.64,7501.5672136262,8029.06269897735
"E01000365",737440,932899,8482.09854205673,9259.25431471103
"E01000366",775197,976543,8367.89475984835,9361.2330414328
"E01000367",682000,860520.08,6164.5571301973,6516.9282664903
"E01000368",679988,857503.08,6196.62608025936,6594.6965985803
"E01000369",700430,886889,6520.86350263289,6994.35778379319
"E01000370",709069,897717,6816.65573918479,7333.0071642793
"E01000371",690920,872145.08,6416.57685848054,6870.84407856326
"E01000372",700937,886904,6339.46655700484,6824.53582277242
"E01000373",682882,861290.08,6087.1542544563,6375.35360820997
"E01000374",571886,679797,7003.55612435935,7218.64588248783
"E01000375",566784,673916,7327.88792635792,7595.22388634546
"E01000376",577550,687105,7183.40580307295,7401.20538688728
"E01000377",620144,756700,7100.73728406397,7622.58974538776
"E01000378",623650,761639,7459.75149061055,8166.43414580805
"E01000379",572098,679488,6254.86736988379,6737.15273694008
"E01000380",626719,762951,6520.2615367111,6998.85077214092
"E01000381",659108,837319,4441.56136952027,5192.51415055008
"E01000382",677020,858684.08,5752.85946324371,6509.91991656137
"E01000383",597139,762375.56,4235.83885250222,5033.64467138717
"E01000384",647459,825268,6021.05459925894,6641.61361364693
"E01000385",600701,765789,5271.23726170797,6329.62372156072
"E01000386",625461,794956,5468.69193552363,6119.32859943766
"E01000387",676292,858005.08,4905.61028951988,5681.50167253566
"E01000388",929226,1179887.16,6487.78536910115,7707.67602813544
"E01000389",803293,1004994,7475.16996976312,8517.12190505664
"E01000390",765853,967327,6449.87310153953,7464.23066400125
"E01000391",896428,1141329,5975.11655897169,7132.82940627386
"E01000392",917441,1164614,6938.79889729194,8106.43048697769
"E01000393",868738,1100113,6987.2587029106,8071.79650140399
"E01000394",822992,1043250,7666.53573912586,8693.90859244061
"E01000395",1469564,1824070,5714.91695472604,7184.51044574725
"E01000396",1439416,1789863,5590.9846223091,6987.0371317347
"E01000397",1039808,1335294,5932.88824437064,7059.28862681029
"E01000398",1432649,1779159,5846.30795515567,7340.50225767207
"E01000399",1424655,1769627,5864.72647904416,7239.17116403387
"E01000400",1383643,1723054,5985.50854465412,7304.35424666271
"E01000401",1017522,1306620,6322.44850698821,7458.25958635511
"E01000402",747206,946579,5954.64093455436,6716.2225407145
"E01000403",684984,862919.08,6126.68768294174,6436.30138363093
"E01000404",707512,891013,5269.64986919433,5750.72808745368
"E01000405",714017,903239,5851.1942303042,6433.57027199477
"E01000406",732648,928091,6063.10768509114,6739.75487883999
"E01000407",714198,902671,6285.66031880495,6852.15809121496
"E01000408",731198,925575,6031.6880630149,6377.1713757746
"E01000409",975156,1249094,6067.23442293111,7300.00482709226
"E01000410",1368240,1704592,5738.30345012819,7065.86512350004
"E01000411",974086,1248115,5861.71892508182,7108.86245554593
"E01000412",1424624,1771299,5485.15085818985,6862.64492926854
"E01000413",978156,1250480,5798.00362352424,7063.39968108331
"E01000414",1013007,1300635,6461.14996843335,7695.99757505443
"E01000415",1355273,1687509,5932.27372091891,7223.70656589491
"E01000416",952662,1211424,5543.90002701111,6959.38024801182
"E01000417",921335,1170688,5281.66145767387,6275.25416569701
"E01000418",916824,1168833,5348.56141645707,6568.74528301956
"E01000419",902929,1149714,5435.06226037695,6403.67408210716
"E01000420",838842,1045742,5620.43111071622,6546.23364999154
"E01000421",852892,1077174,5732.42661280387,6655.10992283874
"E01000422",955884,1217253,5563.30145942154,7023.24582178058
"E01000423",985274,1223359,5335.83507716663,6465.65088541978
"E01000424",816078,1021003.08,7422.91698594856,8413.44515158525
"E01000425",940726,1167180,5992.96331548546,7125.98325535254
"E01000426",899446,1103655,6138.58973665418,7117.51672248395
"E01000427",837592,1030523.1,6564.23504652546,7309.86939012897
"E01000428",751815,952001.08,7562.22719766254,8025.55303054075
"E01000429",649359,788343.08,5461.66141109123,5534.18311937253
"E01000430",578459,685669,5190.70721267193,5072.70692398225
"E01000431",652033,791989.08,5830.02297436349,5975.0358862148
"E01000432",596466,707207,6159.54098623357,6032.01434286371
"E01000433",643311,782754,6123.48443940941,6352.30150229907
"E01000434",588277,695716,5818.62501999243,5745.90440595269
"E01000435",641235,781462,6211.55672588564,6577.82602565264
"E01000436",783123,986138,6190.35397061432,7026.7089217492
"E01000437",744766,944417,6244.4292193605,6963.53540324612
"E01000438",731946,926004,6467.2847485934,7118.2241339707
"E01000439",716719,904956,6626.83090609838,7225.12655610388
"E01000440",750342,950066,6469.78653873578,7194.92912888874
"E01000441",731988,925564,6797.62906009875,7378.12785875287
"E01000442",771030,971308,5986.06826995569,6789.29906597557
"E01000443",711081,903193.08,5241.39072006595,6079.33545032293
"E01000444",592275,726841,3891.08816939374,4373.03360120642
"E01000445",689999,877829.08,4863.4201817012,5621.63036629674
"E01000446",718960,910088.08,5337.03224896628,6229.86204807517
"E01000447",673562,853459,5726.48608471071,6108.34686419973
"E01000448",687410,869587.08,4973.25509670297,5645.85348241343
"E01000449",688306,871236.08,5776.37290291053,6348.0374165003
"E01000450",958634,1217405.8,5509.33110674888,6557.67838871579
"E01000451",931789,1186282.02,5761.67704451992,6807.11891797946
"E01000452",891542,1136828,6050.05379719088,7042.10769239926
"E01000453",902115,1146176,6285.40324577412,7346.41129313257
"E01000454",966284,1231975,6096.48556580596,7139.16065654992
"E01000455",923519,1173387.02,6586.10182372019,7756.73822986622
"E01000456",891818,1131938,6675.80602811699,7746.27416265667
"E01000457",755740,960752.08,7941.22927185446,8745.60477937483
"E01000458",703796,893972.08,6633.22760828944,7459.85163600901
"E01000459",687611,871304.08,7104.58429014676,7747.42293027681
"E01000460",858854,1087043,6290.31935267643,7496.29826192471
"E01000461",719944,912132.08,5855.38631652739,6700.27391620706
"E01000462",797184,1014210,7615.03060848485,8833.40416536983
"E01000463",925622,1160310,6112.70083822117,7272.10719853091
"E01000464",908849,1158086,5376.94460752431,6624.96490895071
"E01000465",883183,1114473,5169.5922938306,6295.40979193175
"E01000466",944178,1201313,5646.26443142338,7097.37661453231
"E01000467",990061,1265526,4193.54431076392,5408.19415276862
"E01000468",927497,1189346,3853.79809775892,4881.28175045038
"E01000469",966537,1232726,4353.24123576441,5642.63872730883
"E01000470",966654,1231490,5376.06454022429,6823.77839065639
"E01000471",2529517,2930967,13883.0137424763,16331.7229699263
"E01000472",2474928,2864582.2,13722.1653089495,16196.257118764
"E01000473",2463198,2850516,13589.0205233977,16147.0198513299
"E01000474",2494222,2892468.2,13615.3225155795,16203.6582185158
"E01000475",2369960,2717080,12412.9194722864,14948.6762702194
"E01000476",2523096,2921397,14106.9955732049,16485.6848387001
"E01000477",2569703,2989133,14678.4202257045,16912.3826636457
"E01000478",2509944,2909640,13817.3036659495,16207.085601301
"E01000479",2423366,2855189,9497.65634645598,12224.7726587549
"E01000480",2374274,2786741,9699.32847408466,12509.5345664931
"E01000481",2412354,2837162,9908.63761668137,12847.6858284843
"E01000482",2446242,2879123,11015.7426069635,14277.792550268
"E01000483",2496617,2953049,10971.3236881627,13946.0335950306
"E01000484",2261217,2639864,8538.48269090958,11062.1393052049
"E01000485",1908901,2238147,8698.97365538899,11099.3757499108
"E01000486",2282190,2665886,8990.78715508611,11469.9863378349
"E01000487",2275848,2653536,9304.523274716,11740.9282126863
"E01000488",2670739,3205424,15093.1296589049,19314.5858714721
"E01000489",2706571,3269183.16,15226.5659087297,19504.6509224963
"E01000490",2732934,3307405,18238.5611444234,22766.0342434722
"E01000491",2726758,3301012,16989.0945707819,21609.0617408544
"E01000492",2714943,3279207.16,16008.6593782572,20529.1079678578
"E01000493",2725132,3288085,16533.7619135004,21197.1265046583
"E01000494",2700737,3268052,15396.760458447,19517.8173748849
"E01000495",2726648,3301816,16916.4580579171,21208.6048191181
"E01000496",2546751,3018593,11230.0766906592,13958.5928623993
"E01000497",2573583,3059478.6,12724.2916671331,15882.0682838392
"E01000498",2550465,3026880,11987.121196847,14624.0881599915
"E01000499",2565553,3042668,12847.0518270347,15524.0310773733
"E01000500",2552646,3029617,11755.1655740638,14484.1086475908
"E01000501",2566817,3047221,12547.544191012,15457.4337857853
"E01000502",2557025,3034270,12098.3634480772,14994.9706530931
"E01000503",2582810,3067799.6,12609.9182170345,15781.6532007608
"E01000504",2637162,3164057.16,13631.5331562194,17297.2556867803
"E01000505",2610416,3101441,13521.5813564713,17185.9321813633
"E01000506",2559487,3041145,14115.0765831607,17858.1437395283
"E01000507",2592620,3080864,13222.6065686455,16775.8972090891
"E01000508",2590392,3077204.44,15275.1650485793,19295.360467435
"E01000509",2548700,3018563,11450.4965394394,14350.8864446503
"E01000510",2558982,3035623,12105.9164007433,15188.1498683376
"E01000511",2558201,3037611,12772.6572052095,16069.0844989423
"E01000512",2571252,3053072.44,13300.5583397967,16852.0685943907
"E01000513",2400531,2827489,11205.6962621842,13650.0872909627
"E01000514",2375864,2802461,10878.1734065207,13046.5948736832
"E01000515",2304223,2708339.6,9784.84071677133,12005.241743856
"E01000516",2359775,2782048,11805.6739719256,14049.1158108967
"E01000517",2262541,2650246,8921.56416284828,11229.9280992551
"E01000518",2374255,2801565,9886.231515231,12112.6911626318
"E01000519",2406608,2836861.6,9234.88275911254,11545.3616807962
"E01000520",2312278,2725872,10804.7825851525,12885.1586058486
"E01000521",2624062,3110983.04,18326.6455223824,22849.6801791852
"E01000522",2628423,3119810,16415.2092804361,20851.3672874457
"E01000523",2629849,3122219,17432.7840904249,21971.6286832751
"E01000524",2645223,3138167,18681.1610180478,23328.9608197835
"E01000525",2657098,3146388,18779.4484562346,23335.5990540119
"E01000526",2598436,3085364,15873.521458637,19926.7811943583
"E01000527",2612221,3102664.44,16481.4889237744,20795.1681415361
"E01000528",2608718,3095339.6,16679.645175906,20872.0916465257
"E01000529",2671533,3167050,17757.8083368461,22293.6810898681
"E01000530",2711591,3249280,17266.9073570087,22024.1591882499
"E01000531",2751026,3311797,18206.7689362188,23162.0422565574
"E01000532",2760229,3324156,18948.6718625031,24076.9797489882
"E01000533",2668133,3163576,16942.3987612757,21498.3120923442
"E01000534",2698548,3232333,16743.2647145403,21344.599200074
"E01000535",2682495,3181086,17358.2115525189,21965.9439154362
"E01000536",1596349,1872724,11215.4243433303,12876.0229160992
"E01000537",1870723,2192357,8675.92976492801,11110.4278171699
"E01000538",1812949,2115956,9449.54277523501,11518.9923855169
"E01000539",1861950,2178656,9021.64920179264,11224.1402269239
"E01000540",1760199,2054184.18,10500.5278722713,12337.3943991289
"E01000541",1683333,1964126,9796.89759028261,11735.8467148638
"E01000542",1826300,2141091,8924.22503511107,11188.7035885927
"E01000543",1875987,2205861,8730.86194767319,11155.5257044192
"E01000544",2782677,3375510,30656.6661753719,38253.5510982227
"E01000545",2740823,3320507,20828.1254508666,25795.0206771859
"E01000546",2742193,3322875,20724.4712255917,25806.6094531264
"E01000547",2752994,3337447.66,22583.3067770327,28036.2093655077
"E01000548",2760016,3346212,24570.0318913455,30293.2278381181
"E01000549",2760790,3347481.66,23989.6863795836,29830.4127144103
"E01000550",2771129,3363770,27954.9333648125,34447.5301817847
"E01000551",2772571,3360303.66,26342.1927530126,32874.2572798813
"E01000552",2776366,3369600,29771.1489910714,36973.7475749248
"E01000553",2610875,3139667.92,13167.8590013556,16467.7792818325
"E01000554",2609815,3136387,12906.59560305,16213.774479603
"E01000555",2625803,3155387,13222.0993914702,16700.0413960742
"E01000556",2671451,3226803,13801.2825771942,17252.6572814686
"E01000557",2669272,3225745,13675.6488722045,17183.074831163
"E01000558",2696759,3260940,14752.3763108715,18435.6044295234
"E01000559",2646892,3184363.92,13940.6719941383,17644.0794961147
"E01000560",2685973,3249084.88,14587.806438559,18388.7905477561
"E01000561",2726736,3300410,16508.4370734693,20535.502485008
"E01000562",1615519,1860808,9570.95689351818,10915.0139739775
"E01000563",1805941,2073098.32,9636.71640203329,11212.7682291515
"E01000564",1934491,2229413.18,9963.14866462633,12074.0375839808
"E01000565",1834745,2100585.32,9282.21345081173,10964.8536192406
"E01000566",1907170,2198801,9789.28447062907,11695.9782493783
"E01000567",1727915,1992394,9102.03967960444,10671.9422487311
"E01000568",1477699,1734030.32,14006.3901511553,15664.915075118
"E01000569",1843324,2116371,9988.19788143332,11692.8046120063
"E01000570",2259257,2616114,10928.0804605079,13453.9502428391
"E01000571",2322789,2702398,11623.59493973,14407.8625167046
"E01000572",1795476,2092159.18,10176.0734827013,12041.2511989861
"E01000573",1886537,2204000,9552.53178976778,11751.2984612986
"E01000574",1861764,2174309,9815.15910270805,11878.8773551584
"E01000575",2237346,2598468,10160.1993225701,12624.3640792059
"E01000576",2315317,2697723,10557.9352027055,13263.5405748658
"E01000577",1911707,2233058,10446.7498401743,12725.6931475516
"E01000578",2379433,2785443,11619.6180963819,14654.1319921533
"E01000579",2770315,3337475.24,21008.7896360503,26682.5155826819
"E01000580",2741520,3323425,20459.4119251492,25919.9126452848
"E01000581",2743092,3312021,18155.4576223265,23175.4757278815
"E01000582",2759169,3332676,20392.8334475562,25946.657191275
"E01000583",2761084,3347397,23622.8066315979,29688.3993141298
"E01000584",2735434,3302053,17958.3185999965,22956.433795814
"E01000585",2759131,3324293,19335.0042477402,24635.4902263098
"E01000586",2777693,3348382,21398.6536388019,27216.8111612085
"E01000587",2162689,2539616,10301.3983203014,12538.6059330541
"E01000588",2266579,2662650,11430.952675044,13331.5538453703
"E01000589",1852770,2186779.6,9472.7953986308,12002.7749888911
"E01000590",2243121,2631681.6,10352.6156123659,12555.5961180882
"E01000591",2204234,2589073,9338.63422552387,11738.8568867781
"E01000592",1877894,2222072,10247.1188743115,12399.3175020705
"E01000593",1811148,2133696.6,9828.36726635761,12063.9593494343
"E01000594",1792832,2105067,9268.05417027746,11704.025186057
"E01000595",2607514,3085978.6,16895.5573989819,20986.2935368811
"E01000596",2593017,3065240.6,15405.7761533717,18981.1772464379
"E01000597",2600326,3071262.2,16050.6684739879,19731.1184074129
"E01000598",2599994,3076060.6,16981.8463883101,21004.7741651907
"E01000599",2636914,3118295.6,19506.467507717,24301.0487813302
"E01000600",2639102,3122904.6,20566.0588596762,25692.3363114779
"E01000601",2566499,3043524.6,15106.3576919227,18530.7063117645
"E01000602",2570574,3039373,13815.732215981,16943.9876948628
"E01000603",2572623,3048761.6,14679.6356093136,18021.7447785631
"E01000604",2572349,3040055.2,14246.7452269461,17400.4411733861
"E01000605",2603104,3074746.12,15088.6084271952,18459.3501508101
"E01000606",1662158,1919857,9054.43832335371,10497.16923711
"E01000607",1969956,2270922,9890.22330032659,12124.8066652517
"E01000608",1880569,2159873.32,9348.10004818162,11294.6500906448
"E01000609",1844597,2125374,9025.33405072151,10767.2919557066
"E01000610",2040943,2342868.18,10859.290802347,13347.9674461744
"E01000611",1913473,2204669.32,9454.09540676459,11492.9970892213
"E01000612",2006308,2310559,10604.1895613983,13056.2421170002
