"TTWA11NM","lsoa01","weight"
"Girvan","S01005523",1
"Girvan","S01005524",1
"Girvan","S01005525",1
"Girvan","S01005526",1
"Girvan","S01005527",1
"Girvan","S01005528",1
"Girvan","S01005529",1
"Girvan","S01005530",1
"Girvan","S01005531",1
"Girvan","S01005532",1
"Girvan","S01005533",1
"Girvan","S01005534",1
"Girvan","S01005535",1
"Girvan","S01005537",1
"Girvan","S01005539",1
"Glasgow","S01001412",1
"Glasgow","S01001413",1
"Glasgow","S01001414",1
"Glasgow","S01001415",1
"Glasgow","S01001416",1
"Glasgow","S01001417",1
"Glasgow","S01001418",1
"Glasgow","S01001419",1
"Glasgow","S01001420",1
"Glasgow","S01001421",1
"Glasgow","S01001422",1
"Glasgow","S01001423",1
"Glasgow","S01001424",1
"Glasgow","S01001425",1
"Glasgow","S01001426",1
"Glasgow","S01001427",1
"Glasgow","S01001428",1
"Glasgow","S01001429",1
"Glasgow","S01001430",1
"Glasgow","S01001431",1
"Glasgow","S01001432",1
"Glasgow","S01001433",1
"Glasgow","S01001434",1
"Glasgow","S01001435",1
"Glasgow","S01001436",1
"Glasgow","S01001437",1
"Glasgow","S01001438",1
"Glasgow","S01001439",1
"Glasgow","S01001440",1
"Glasgow","S01001441",1
"Glasgow","S01001442",1
"Glasgow","S01001443",1
"Glasgow","S01001444",1
"Glasgow","S01001445",1
"Glasgow","S01001446",1
"Glasgow","S01001447",1
"Glasgow","S01001448",1
"Glasgow","S01001449",1
"Glasgow","S01001450",1
"Glasgow","S01001451",1
"Glasgow","S01001452",1
"Glasgow","S01001453",1
"Glasgow","S01001454",1
"Glasgow","S01001455",1
"Glasgow","S01001456",1
"Glasgow","S01001457",1
"Glasgow","S01001458",1
"Glasgow","S01001459",1
"Glasgow","S01001460",1
"Glasgow","S01001461",1
"Glasgow","S01001462",1
"Glasgow","S01001463",1
"Glasgow","S01001464",1
"Glasgow","S01001465",1
"Glasgow","S01001466",1
"Glasgow","S01001467",1
"Glasgow","S01001468",1
"Glasgow","S01001469",1
"Glasgow","S01001470",1
"Glasgow","S01001471",1
"Glasgow","S01001472",1
"Glasgow","S01001473",1
"Glasgow","S01001474",1
"Glasgow","S01001475",1
"Glasgow","S01001476",1
"Glasgow","S01001477",1
"Glasgow","S01001478",1
"Glasgow","S01001479",1
"Glasgow","S01001480",1
"Glasgow","S01001481",1
"Glasgow","S01001482",1
"Glasgow","S01001483",1
"Glasgow","S01001484",1
"Glasgow","S01001485",1
"Glasgow","S01001486",1
"Glasgow","S01001487",1
"Glasgow","S01001488",1
"Glasgow","S01001489",1
"Glasgow","S01001490",1
"Glasgow","S01001491",1
"Glasgow","S01001492",1
"Glasgow","S01001493",1
"Glasgow","S01001494",1
"Glasgow","S01001495",1
"Glasgow","S01001496",1
"Glasgow","S01001497",1
"Glasgow","S01001498",1
"Glasgow","S01001499",1
"Glasgow","S01001500",1
"Glasgow","S01001501",1
"Glasgow","S01001502",1
"Glasgow","S01001503",1
"Glasgow","S01001504",1
"Glasgow","S01001505",1
"Glasgow","S01001506",1
"Glasgow","S01001507",1
"Glasgow","S01001508",1
"Glasgow","S01001509",1
"Glasgow","S01001510",1
"Glasgow","S01001511",1
"Glasgow","S01001512",1
"Glasgow","S01001513",1
"Glasgow","S01001514",1
"Glasgow","S01001515",1
"Glasgow","S01001516",1
"Glasgow","S01001517",1
"Glasgow","S01001518",1
"Glasgow","S01001519",1
"Glasgow","S01001520",1
"Glasgow","S01001521",1
"Glasgow","S01001522",1
"Glasgow","S01001523",1
"Glasgow","S01001524",1
"Glasgow","S01001525",1
"Glasgow","S01001526",1
"Glasgow","S01001527",1
"Glasgow","S01001528",1
"Glasgow","S01001529",1
"Glasgow","S01001530",1
"Glasgow","S01001531",1
"Glasgow","S01001532",1
"Glasgow","S01001533",1
"Glasgow","S01001534",1
"Glasgow","S01001535",1
"Glasgow","S01001536",1
"Glasgow","S01001537",1
"Glasgow","S01001538",1
"Glasgow","S01001539",1
"Glasgow","S01001540",1
"Glasgow","S01001541",1
"Glasgow","S01001542",1
"Glasgow","S01001543",1
"Glasgow","S01001544",1
"Glasgow","S01001545",1
"Glasgow","S01001546",1
"Glasgow","S01001547",1
"Glasgow","S01001548",1
"Glasgow","S01001549",1
"Glasgow","S01001670",1
"Glasgow","S01001671",1
"Glasgow","S01001672",1
"Glasgow","S01001673",1
"Glasgow","S01001674",1
"Glasgow","S01001675",1
"Glasgow","S01001676",1
"Glasgow","S01001677",1
"Glasgow","S01001678",1
"Glasgow","S01001679",1
"Glasgow","S01001680",1
"Glasgow","S01001681",1
"Glasgow","S01001682",1
"Glasgow","S01001683",1
"Glasgow","S01001684",1
"Glasgow","S01001685",1
"Glasgow","S01001686",1
"Glasgow","S01001687",1
"Glasgow","S01001688",1
"Glasgow","S01001689",1
"Glasgow","S01001690",1
"Glasgow","S01001691",1
"Glasgow","S01001692",1
"Glasgow","S01001693",1
"Glasgow","S01001694",1
"Glasgow","S01001695",1
"Glasgow","S01001696",1
"Glasgow","S01001697",1
"Glasgow","S01001698",1
"Glasgow","S01001699",1
"Glasgow","S01001700",1
"Glasgow","S01001701",1
"Glasgow","S01001702",1
"Glasgow","S01001703",1
"Glasgow","S01001704",1
"Glasgow","S01001705",1
"Glasgow","S01001706",1
"Glasgow","S01001707",1
"Glasgow","S01001708",1
"Glasgow","S01001709",1
"Glasgow","S01001710",1
"Glasgow","S01001711",1
"Glasgow","S01001712",1
"Glasgow","S01001713",1
"Glasgow","S01001714",1
"Glasgow","S01001715",1
"Glasgow","S01001716",1
"Glasgow","S01001717",1
"Glasgow","S01001718",1
"Glasgow","S01001719",1
"Glasgow","S01001720",1
"Glasgow","S01001721",1
"Glasgow","S01001722",1
"Glasgow","S01001723",1
"Glasgow","S01001724",1
"Glasgow","S01001725",1
"Glasgow","S01001726",1
"Glasgow","S01001727",1
"Glasgow","S01001728",1
"Glasgow","S01001729",1
"Glasgow","S01001730",1
"Glasgow","S01001731",1
"Glasgow","S01001732",1
"Glasgow","S01001733",1
"Glasgow","S01001734",1
"Glasgow","S01001735",1
"Glasgow","S01001736",1
"Glasgow","S01001737",1
"Glasgow","S01001738",1
"Glasgow","S01001739",1
"Glasgow","S01001740",1
"Glasgow","S01001741",1
"Glasgow","S01001742",1
"Glasgow","S01001743",1
"Glasgow","S01001744",1
"Glasgow","S01001745",1
"Glasgow","S01001746",1
"Glasgow","S01001747",1
"Glasgow","S01001748",1
"Glasgow","S01001749",1
"Glasgow","S01001750",1
"Glasgow","S01001751",1
"Glasgow","S01001752",1
"Glasgow","S01001753",1
"Glasgow","S01001754",1
"Glasgow","S01001755",1
"Glasgow","S01001756",1
"Glasgow","S01001757",1
"Glasgow","S01001758",1
"Glasgow","S01001759",1
"Glasgow","S01001760",1
"Glasgow","S01001761",1
"Glasgow","S01001762",1
"Glasgow","S01001763",1
"Glasgow","S01001764",1
"Glasgow","S01001765",1
"Glasgow","S01001766",1
"Glasgow","S01001767",1
"Glasgow","S01001768",1
"Glasgow","S01001769",1
"Glasgow","S01001770",1
"Glasgow","S01001771",1
"Glasgow","S01001772",1
"Glasgow","S01001773",1
"Glasgow","S01001774",1
"Glasgow","S01001775",1
"Glasgow","S01001776",1
"Glasgow","S01001777",1
"Glasgow","S01001778",1
"Glasgow","S01001779",1
"Glasgow","S01001780",1
"Glasgow","S01001781",1
"Glasgow","S01001782",1
"Glasgow","S01001783",1
"Glasgow","S01001784",1
"Glasgow","S01001785",1
"Glasgow","S01001786",1
"Glasgow","S01001787",1
"Glasgow","S01001788",1
"Glasgow","S01001789",1
"Glasgow","S01002412",1
"Glasgow","S01002428",0.91
"Glasgow","S01003025",1
"Glasgow","S01003026",1
"Glasgow","S01003027",1
"Glasgow","S01003028",1
"Glasgow","S01003029",1
"Glasgow","S01003030",1
"Glasgow","S01003031",1
"Glasgow","S01003032",1
"Glasgow","S01003033",1
"Glasgow","S01003034",1
"Glasgow","S01003035",1
"Glasgow","S01003036",1
"Glasgow","S01003037",1
"Glasgow","S01003038",1
"Glasgow","S01003039",1
"Glasgow","S01003040",1
"Glasgow","S01003041",1
"Glasgow","S01003042",1
"Glasgow","S01003043",1
"Glasgow","S01003044",1
"Glasgow","S01003045",1
"Glasgow","S01003046",1
"Glasgow","S01003047",1
"Glasgow","S01003048",1
"Glasgow","S01003049",1
"Glasgow","S01003050",1
"Glasgow","S01003051",1
"Glasgow","S01003052",1
"Glasgow","S01003053",1
"Glasgow","S01003054",1
"Glasgow","S01003055",1
"Glasgow","S01003056",1
"Glasgow","S01003057",1
"Glasgow","S01003058",1
"Glasgow","S01003059",1
"Glasgow","S01003060",1
"Glasgow","S01003061",1
"Glasgow","S01003062",1
"Glasgow","S01003063",1
"Glasgow","S01003064",1
"Glasgow","S01003065",1
"Glasgow","S01003066",1
"Glasgow","S01003067",1
"Glasgow","S01003068",1
"Glasgow","S01003069",1
"Glasgow","S01003070",1
"Glasgow","S01003071",1
"Glasgow","S01003072",1
"Glasgow","S01003073",1
"Glasgow","S01003074",1
"Glasgow","S01003075",1
"Glasgow","S01003076",1
"Glasgow","S01003077",1
"Glasgow","S01003078",1
"Glasgow","S01003079",1
"Glasgow","S01003080",1
"Glasgow","S01003081",1
"Glasgow","S01003082",1
"Glasgow","S01003083",1
"Glasgow","S01003084",1
"Glasgow","S01003085",1
"Glasgow","S01003086",1
"Glasgow","S01003087",1
"Glasgow","S01003088",1
"Glasgow","S01003089",1
"Glasgow","S01003090",1
"Glasgow","S01003091",1
"Glasgow","S01003092",1
"Glasgow","S01003093",1
"Glasgow","S01003094",1
"Glasgow","S01003095",1
"Glasgow","S01003096",1
"Glasgow","S01003097",1
"Glasgow","S01003098",1
"Glasgow","S01003099",1
"Glasgow","S01003100",1
"Glasgow","S01003101",1
"Glasgow","S01003102",1
"Glasgow","S01003103",1
"Glasgow","S01003104",1
"Glasgow","S01003105",1
"Glasgow","S01003106",1
"Glasgow","S01003107",1
"Glasgow","S01003108",1
"Glasgow","S01003109",1
"Glasgow","S01003110",1
"Glasgow","S01003111",1
"Glasgow","S01003112",1
"Glasgow","S01003113",1
"Glasgow","S01003114",1
"Glasgow","S01003115",1
"Glasgow","S01003116",1
"Glasgow","S01003117",1
"Glasgow","S01003118",1
"Glasgow","S01003119",1
"Glasgow","S01003120",1
"Glasgow","S01003121",1
"Glasgow","S01003122",1
"Glasgow","S01003123",1
"Glasgow","S01003124",1
"Glasgow","S01003125",1
"Glasgow","S01003126",1
"Glasgow","S01003127",1
"Glasgow","S01003128",1
"Glasgow","S01003129",1
"Glasgow","S01003130",1
"Glasgow","S01003131",1
"Glasgow","S01003132",1
"Glasgow","S01003133",1
"Glasgow","S01003134",1
"Glasgow","S01003135",1
"Glasgow","S01003136",1
"Glasgow","S01003137",1
"Glasgow","S01003138",1
"Glasgow","S01003139",1
"Glasgow","S01003140",1
"Glasgow","S01003141",1
"Glasgow","S01003142",1
"Glasgow","S01003143",1
"Glasgow","S01003144",1
"Glasgow","S01003145",1
"Glasgow","S01003146",1
"Glasgow","S01003147",1
"Glasgow","S01003148",1
"Glasgow","S01003149",1
"Glasgow","S01003150",1
"Glasgow","S01003151",1
"Glasgow","S01003152",1
"Glasgow","S01003153",1
"Glasgow","S01003154",1
"Glasgow","S01003155",1
"Glasgow","S01003156",1
"Glasgow","S01003157",1
"Glasgow","S01003158",1
"Glasgow","S01003159",1
"Glasgow","S01003160",1
"Glasgow","S01003161",1
"Glasgow","S01003162",1
"Glasgow","S01003163",1
"Glasgow","S01003164",1
"Glasgow","S01003165",1
"Glasgow","S01003166",1
"Glasgow","S01003167",1
"Glasgow","S01003168",1
"Glasgow","S01003169",1
"Glasgow","S01003170",1
"Glasgow","S01003171",1
"Glasgow","S01003172",1
"Glasgow","S01003173",1
"Glasgow","S01003174",1
"Glasgow","S01003175",1
"Glasgow","S01003176",1
"Glasgow","S01003177",1
"Glasgow","S01003178",1
"Glasgow","S01003179",1
"Glasgow","S01003180",1
"Glasgow","S01003181",1
"Glasgow","S01003182",1
"Glasgow","S01003183",1
"Glasgow","S01003184",1
"Glasgow","S01003185",1
"Glasgow","S01003186",1
"Glasgow","S01003187",1
"Glasgow","S01003188",1
"Glasgow","S01003189",1
"Glasgow","S01003190",1
"Glasgow","S01003191",1
"Glasgow","S01003192",1
"Glasgow","S01003193",1
"Glasgow","S01003194",1
"Glasgow","S01003195",1
"Glasgow","S01003196",1
"Glasgow","S01003197",1
"Glasgow","S01003198",1
"Glasgow","S01003199",1
"Glasgow","S01003200",1
"Glasgow","S01003201",1
"Glasgow","S01003202",1
"Glasgow","S01003203",1
"Glasgow","S01003204",1
"Glasgow","S01003205",1
"Glasgow","S01003206",1
"Glasgow","S01003207",1
"Glasgow","S01003208",1
"Glasgow","S01003209",1
"Glasgow","S01003210",1
"Glasgow","S01003211",1
"Glasgow","S01003212",1
"Glasgow","S01003213",1
"Glasgow","S01003214",1
"Glasgow","S01003215",1
"Glasgow","S01003216",1
"Glasgow","S01003217",1
"Glasgow","S01003218",1
"Glasgow","S01003219",1
"Glasgow","S01003220",1
"Glasgow","S01003221",1
"Glasgow","S01003222",1
"Glasgow","S01003223",1
"Glasgow","S01003224",1
"Glasgow","S01003225",1
"Glasgow","S01003226",1
"Glasgow","S01003227",1
"Glasgow","S01003228",1
"Glasgow","S01003229",1
"Glasgow","S01003230",1
"Glasgow","S01003231",1
"Glasgow","S01003232",1
"Glasgow","S01003233",1
"Glasgow","S01003234",1
"Glasgow","S01003235",1
"Glasgow","S01003236",1
"Glasgow","S01003237",1
"Glasgow","S01003238",1
"Glasgow","S01003239",1
"Glasgow","S01003240",1
"Glasgow","S01003241",1
"Glasgow","S01003242",1
"Glasgow","S01003243",1
"Glasgow","S01003244",1
"Glasgow","S01003245",1
"Glasgow","S01003246",1
"Glasgow","S01003247",1
"Glasgow","S01003248",1
"Glasgow","S01003249",1
"Glasgow","S01003250",1
"Glasgow","S01003251",1
"Glasgow","S01003252",1
"Glasgow","S01003253",1
"Glasgow","S01003254",1
"Glasgow","S01003255",1
"Glasgow","S01003256",1
"Glasgow","S01003257",1
"Glasgow","S01003258",1
"Glasgow","S01003259",1
"Glasgow","S01003260",1
"Glasgow","S01003261",1
"Glasgow","S01003262",1
"Glasgow","S01003263",1
"Glasgow","S01003264",1
"Glasgow","S01003265",1
"Glasgow","S01003266",1
"Glasgow","S01003267",1
"Glasgow","S01003268",1
"Glasgow","S01003269",1
"Glasgow","S01003270",1
"Glasgow","S01003271",1
"Glasgow","S01003272",1
"Glasgow","S01003273",1
"Glasgow","S01003274",1
"Glasgow","S01003275",1
"Glasgow","S01003276",1
"Glasgow","S01003277",1
"Glasgow","S01003278",1
"Glasgow","S01003279",1
"Glasgow","S01003280",1
"Glasgow","S01003281",1
"Glasgow","S01003282",1
"Glasgow","S01003283",1
"Glasgow","S01003284",1
"Glasgow","S01003285",1
"Glasgow","S01003286",1
"Glasgow","S01003287",1
"Glasgow","S01003288",1
"Glasgow","S01003289",1
"Glasgow","S01003290",1
"Glasgow","S01003291",1
"Glasgow","S01003292",1
"Glasgow","S01003293",1
"Glasgow","S01003294",1
"Glasgow","S01003295",1
"Glasgow","S01003296",1
"Glasgow","S01003297",1
"Glasgow","S01003298",1
"Glasgow","S01003299",1
"Glasgow","S01003300",1
"Glasgow","S01003301",1
"Glasgow","S01003302",1
"Glasgow","S01003303",1
"Glasgow","S01003304",1
"Glasgow","S01003305",1
"Glasgow","S01003306",1
"Glasgow","S01003307",1
"Glasgow","S01003308",1
"Glasgow","S01003309",1
"Glasgow","S01003310",1
"Glasgow","S01003311",1
"Glasgow","S01003312",1
"Glasgow","S01003313",1
"Glasgow","S01003314",1
"Glasgow","S01003315",1
"Glasgow","S01003316",1
"Glasgow","S01003317",1
"Glasgow","S01003318",1
"Glasgow","S01003319",1
"Glasgow","S01003320",1
"Glasgow","S01003321",1
"Glasgow","S01003322",1
"Glasgow","S01003323",1
"Glasgow","S01003324",1
"Glasgow","S01003325",1
"Glasgow","S01003326",1
"Glasgow","S01003327",1
"Glasgow","S01003328",1
"Glasgow","S01003329",1
"Glasgow","S01003330",1
"Glasgow","S01003331",1
"Glasgow","S01003332",1
"Glasgow","S01003333",1
"Glasgow","S01003334",1
"Glasgow","S01003335",1
"Glasgow","S01003336",1
"Glasgow","S01003337",1
"Glasgow","S01003338",1
"Glasgow","S01003339",1
"Glasgow","S01003340",1
"Glasgow","S01003341",1
"Glasgow","S01003342",1
"Glasgow","S01003343",1
"Glasgow","S01003344",1
"Glasgow","S01003345",1
"Glasgow","S01003346",1
"Glasgow","S01003347",1
"Glasgow","S01003348",1
"Glasgow","S01003349",1
"Glasgow","S01003350",1
"Glasgow","S01003351",1
"Glasgow","S01003352",1
"Glasgow","S01003353",1
"Glasgow","S01003354",1
"Glasgow","S01003355",1
"Glasgow","S01003356",1
"Glasgow","S01003357",1
"Glasgow","S01003358",1
"Glasgow","S01003359",1
"Glasgow","S01003360",1
"Glasgow","S01003361",1
"Glasgow","S01003362",1
"Glasgow","S01003363",1
"Glasgow","S01003364",1
"Glasgow","S01003365",1
"Glasgow","S01003366",1
"Glasgow","S01003367",1
"Glasgow","S01003368",1
"Glasgow","S01003369",1
"Glasgow","S01003370",1
"Glasgow","S01003371",1
"Glasgow","S01003372",1
"Glasgow","S01003373",1
"Glasgow","S01003374",1
"Glasgow","S01003375",1
"Glasgow","S01003376",1
"Glasgow","S01003377",1
"Glasgow","S01003378",1
"Glasgow","S01003379",1
"Glasgow","S01003380",1
"Glasgow","S01003381",1
"Glasgow","S01003382",1
"Glasgow","S01003383",1
"Glasgow","S01003384",1
"Glasgow","S01003385",1
"Glasgow","S01003386",1
"Glasgow","S01003387",1
"Glasgow","S01003388",1
"Glasgow","S01003389",1
"Glasgow","S01003390",1
"Glasgow","S01003391",1
"Glasgow","S01003392",1
"Glasgow","S01003393",1
"Glasgow","S01003394",1
"Glasgow","S01003395",1
"Glasgow","S01003396",1
"Glasgow","S01003397",1
"Glasgow","S01003398",1
"Glasgow","S01003399",1
"Glasgow","S01003400",1
"Glasgow","S01003401",1
"Glasgow","S01003402",1
"Glasgow","S01003403",1
"Glasgow","S01003404",1
"Glasgow","S01003405",1
"Glasgow","S01003406",1
"Glasgow","S01003407",1
"Glasgow","S01003408",1
"Glasgow","S01003409",1
"Glasgow","S01003410",1
"Glasgow","S01003411",1
"Glasgow","S01003412",1
"Glasgow","S01003413",1
"Glasgow","S01003414",1
"Glasgow","S01003415",1
"Glasgow","S01003416",1
"Glasgow","S01003417",1
"Glasgow","S01003418",1
"Glasgow","S01003419",1
"Glasgow","S01003420",1
"Glasgow","S01003421",1
"Glasgow","S01003422",1
"Glasgow","S01003423",1
"Glasgow","S01003424",1
"Glasgow","S01003425",1
"Glasgow","S01003426",1
"Glasgow","S01003427",1
"Glasgow","S01003428",1
"Glasgow","S01003429",1
"Glasgow","S01003430",1
"Glasgow","S01003431",1
"Glasgow","S01003432",1
"Glasgow","S01003433",1
"Glasgow","S01003434",1
"Glasgow","S01003435",1
"Glasgow","S01003436",1
"Glasgow","S01003437",1
"Glasgow","S01003438",1
"Glasgow","S01003439",1
"Glasgow","S01003440",1
"Glasgow","S01003441",1
"Glasgow","S01003442",1
"Glasgow","S01003443",1
"Glasgow","S01003444",1
"Glasgow","S01003445",1
"Glasgow","S01003446",1
"Glasgow","S01003447",1
"Glasgow","S01003448",1
"Glasgow","S01003449",1
"Glasgow","S01003450",1
"Glasgow","S01003451",1
"Glasgow","S01003452",1
"Glasgow","S01003453",1
"Glasgow","S01003454",1
"Glasgow","S01003455",1
"Glasgow","S01003456",1
"Glasgow","S01003457",1
"Glasgow","S01003458",1
"Glasgow","S01003459",1
"Glasgow","S01003460",1
"Glasgow","S01003461",1
"Glasgow","S01003462",1
"Glasgow","S01003463",1
"Glasgow","S01003464",1
"Glasgow","S01003465",1
"Glasgow","S01003466",1
"Glasgow","S01003467",1
"Glasgow","S01003468",1
"Glasgow","S01003469",1
"Glasgow","S01003470",1
"Glasgow","S01003471",1
"Glasgow","S01003472",1
"Glasgow","S01003473",1
"Glasgow","S01003474",1
"Glasgow","S01003475",1
"Glasgow","S01003476",1
"Glasgow","S01003477",1
"Glasgow","S01003478",1
"Glasgow","S01003479",1
"Glasgow","S01003480",1
"Glasgow","S01003481",1
"Glasgow","S01003482",1
"Glasgow","S01003483",1
"Glasgow","S01003484",1
"Glasgow","S01003485",1
"Glasgow","S01003486",1
"Glasgow","S01003487",1
"Glasgow","S01003488",1
"Glasgow","S01003489",1
"Glasgow","S01003490",1
"Glasgow","S01003491",1
"Glasgow","S01003492",1
"Glasgow","S01003493",1
"Glasgow","S01003494",1
"Glasgow","S01003495",1
"Glasgow","S01003496",1
"Glasgow","S01003497",1
"Glasgow","S01003498",1
"Glasgow","S01003499",1
"Glasgow","S01003500",1
"Glasgow","S01003501",1
"Glasgow","S01003502",1
"Glasgow","S01003503",1
"Glasgow","S01003504",1
"Glasgow","S01003505",1
"Glasgow","S01003506",1
"Glasgow","S01003507",1
"Glasgow","S01003508",1
"Glasgow","S01003509",1
"Glasgow","S01003510",1
"Glasgow","S01003511",1
"Glasgow","S01003512",1
"Glasgow","S01003513",1
"Glasgow","S01003514",1
"Glasgow","S01003515",1
"Glasgow","S01003516",1
"Glasgow","S01003517",1
"Glasgow","S01003518",1
"Glasgow","S01003519",1
"Glasgow","S01003520",1
"Glasgow","S01003521",1
"Glasgow","S01003522",1
"Glasgow","S01003523",1
"Glasgow","S01003524",1
"Glasgow","S01003525",1
"Glasgow","S01003526",1
"Glasgow","S01003527",1
"Glasgow","S01003528",1
"Glasgow","S01003529",1
"Glasgow","S01003530",1
"Glasgow","S01003531",1
"Glasgow","S01003532",1
"Glasgow","S01003533",1
"Glasgow","S01003534",1
"Glasgow","S01003535",1
